county,county_fips,agency_type,agency_name,street,city
Clinton,36019,bls_nontransport,Cumberland Head Fire Department,38 Firehouse Lane,"Plattsburg, NY 12901"
Clinton,36019,bls_nontransport,"Plattsburgh Fire District No. 3, Town of",128 Wallace Hill Rd,"Plattsburgh, NY 12901"
Clinton,36019,bls_nontransport,South Plattsburgh Fire District,PO Box 991,"Plattsburgh, NY 12901"
Columbia,36021,bls_nontransport,Churchtown Fire Co No 1,PO Box 193,"Claverack, NY 12513"
Columbia,36021,bls_nontransport,Claverack Fire District,Drawer A,"Claverack, NY 12513"
Columbia,36021,bls_nontransport,"East Chatham Fire Company, Inc.",PO Box 94,"East Chatham, NY 12060"
Columbia,36021,bls_nontransport,"Philmont Volunteer Fire Company, Village of",PO Box 632,"Philmont, NY 12565"
Columbia,36021,bls_nontransport,"Stottville Fire Company, Inc.",PO Box 264,"Hudson, NY 12534"
Columbia,36021,bls_nontransport,Tri-Village Fire Company Inc.,111 County Rt 13,"Old Chatham, NY 12136"
Cortland,36023,bls_nontransport,"Cortland Fire Department, City of",21 Court Street,"Cortland, NY 13045"
Cortland,36023,bls_nontransport,"Cortlandville Fire Department, Inc.",999 Rte 13,"Cortland, NY 13045"
Cortland,36023,bls_nontransport,"Harford Fire Company, Inc.",PO Box 7,"Harford, NY 13784"
Cortland,36023,bls_nontransport,"Homer, Village of",PO Box 58,"Homer, NY 13077"
Cortland,36023,bls_nontransport,McGraw Fire Department,PO Box 717,"McGraw, NY 13101"
Cortland,36023,bls_nontransport,"Preble Fire Department, Inc.",1911 Preble Road,"Preble, NY 13141"
Cortland,36023,bls_nontransport,SUNY Cortland State Emergency Squad,217 Corey Union,"Cortland, NY 13045"
Cortland,36023,bls_nontransport,"The Willet Volunteer Fire Department, Inc.",PO Box 61,"Willet, NY 13863"
Cortland,36023,bls_nontransport,"Truxton Fire Department, Inc.",PO Box 118,"Truxton, NY 13158"
Cortland,36023,bls_nontransport,Virgil Fire District,1195 West State Road,"Cortland, NY 13045"
Delaware,36025,bls_nontransport,"Davenport Volunteer Fire Department, Inc.",PO Box 63,"Davenport, NY 13750"
Delaware,36025,bls_nontransport,"East Meredith Fire Department, Inc.",PO Box 65,"East Meredith, NY 13757"
Delaware,36025,bls_nontransport,"Hancock, Village of",PO Box 816,"Hancock, NY 13783"
Delaware,36025,bls_nontransport,Pindar's Corners Fire Dept. First Response Unit,8898 St Rt 23,"Oneonta, NY 13820"
Delaware,36025,bls_nontransport,"Sidney Fire Department, Inc.",76 River Street,"Sidney, NY 13838"
Dutchess,36027,bls_nontransport,Bard College EMS,PO Box 5000,"Annandale-on-Hudson, NY 12504"
Dutchess,36027,bls_nontransport,"Beacon Fire Department, City of",425 Main St,"Beacon, NY 12508"
Dutchess,36027,bls_nontransport,Chelsea Fire District,PO Box 61,"Chelsea, NY 12512"
Dutchess,36027,bls_nontransport,Glenham Fire District,PO Box 391,"Glenham, NY 12527"
Dutchess,36027,bls_nontransport,Hughsonville Fire District,88 Old Hopewell Rd,"Hughsonville, NY 12590"
Dutchess,36027,bls_nontransport,Hyde Park Fire and Water District,PO Box 2007,"Hyde Park, NY 12538"
Dutchess,36027,bls_nontransport,"J.H. Ketcham Hose Company, Inc.",PO Box 706,"Dover Plains, NY 12522"
Dutchess,36027,bls_nontransport,New Hamburg Fire Department,15 Channingville Road,"New Hamburg, NY 12590"
Dutchess,36027,bls_nontransport,North East Fire District,PO Box 653,"Millerton, NY 12546"
Dutchess,36027,bls_nontransport,"Poughkeepsie Fire Department, City of",505 Main St,"Poughkeepsie, NY 12601"
Dutchess,36027,bls_nontransport,Staatsburg Fire District,PO Box 105,"Staatsburg, NY 12580"
Dutchess,36027,bls_nontransport,Stanford Fire District,PO Box 99,"Stanfordville, NY 12581"
Dutchess,36027,bls_nontransport,Vassar College EMS,124 Raymond Avenue,"Poughkeepsie, NY 12604"
Dutchess,36027,bls_nontransport,Wassaic Fire District,PO Box 176,"Wassaic, NY 12592"
Erie,36029,bls_nontransport,"Akron Fire Company, Inc.",PO Box #1,"Akron, NY 14001"
Erie,36029,bls_nontransport,"Bellevue Volunteer Fire Company, Inc.",511 Como Park Blvd,"Cheektowaga, NY 14227"
Erie,36029,bls_nontransport,"Boston Volunteer Fire Company, Inc.",PO Box 357,"Boston, NY 14025"
Erie,36029,bls_nontransport,Bowmansville Volunteer Fire Association Inc,36 Main Street,"Bowmansville, NY 14026"
Erie,36029,bls_nontransport,"Buffalo Fire Department, City of",68 Court Street,"Buffalo, NY 14202"
Erie,36029,bls_nontransport,"Cleveland Hill FD #6, Inc.",440 Cleveland Drive,"Cheektowaga, NY 14225"
Erie,36029,bls_nontransport,"Collins Center Fire Company, Inc.",PO Box 261 PO 14035,"Collins Center, NY 14035"
Erie,36029,bls_nontransport,"Collins Fire Company #1, Inc.",PO Box 361,"Collins, NY 14034"
Erie,36029,bls_nontransport,"Crittenden Volunteer Fire Department, Inc.",PO Box 424 Aiden 14004,"Crittenden, NY 14038"
Erie,36029,bls_nontransport,Daemen College,4380 Main Street,"Amherst, NY 14226"
Erie,36029,bls_nontransport,Doyle Fire District,2199 William Street,"Cheektowaga, NY 14206"
Erie,36029,bls_nontransport,"East  Aurora Fire Department, Village of",33 Center Street,"East Aurora, NY 14052"
Erie,36029,bls_nontransport,Eggertsville Fire District,1880 Eggert Rd,"Amherst, NY 14226"
Erie,36029,bls_nontransport,Ellicott Creek Volunteer Fire Co. Inc.,45 S. Ellicott Creek Rd,"Amherst, NY 14228"
Erie,36029,bls_nontransport,"Forks Hose Company, Inc.",3330 Broadway and Union Road,"Cheektowaga, NY 14227"
Erie,36029,bls_nontransport,Getzville Fire Company Inc.,630 Dodge Road,"Getzville, NY 14068"
Erie,36029,bls_nontransport,Harris Hill Volunteer Fire Company,8630 Main Street,"Clarence, NY 14221"
Erie,36029,bls_nontransport,"Hy-View Fire Company, Inc.",8 Airport Avenue,"Depew, NY 14043"
Erie,36029,bls_nontransport,"Kenmore Volunteer Fire Department, Inc.",16 Nash Road,"Kenmore, NY 14217"
Erie,36029,bls_nontransport,"Lackawanna Fire Department, City of",1630 Abbott Road,"Lackawanna, NY 14218"
Erie,36029,bls_nontransport,Lancaster Fire Department,5423 Broadway,"Lancaster, NY 14086"
Erie,36029,bls_nontransport,"Main - Transit Fire Department, Inc.",6777 Main Street,"Williamsville, NY 14221"
Erie,36029,bls_nontransport,"Millgrove Volunteer Fire Department, Inc.",11621 Genesee Street,"Alden, NY 14004"
Erie,36029,bls_nontransport,"Mortons Corners Volunteer Fire Department, Inc.",PO Box 370,"Springville, NY 14141"
Erie,36029,bls_nontransport,"North Bailey Fire Company, Inc.",966 Sweet Home Road,"Amherst, NY 14226"
Erie,36029,bls_nontransport,Orchard Park Fire District,4222 South Taylor Rd,"Orchard Park, NY 14127"
Erie,36029,bls_nontransport,"Patchin Volunteer Fire Association, Inc.",PO Box 173,"Boston, NY 14025"
Erie,36029,bls_nontransport,Pine Hill Hose Company,2433 Genesee Street,"Cheektowaga, NY 14225"
Erie,36029,bls_nontransport,"Rescue Volunteer Hose Company #1 of Cheektowaga NY, Inc.",20 Pine Ridge Road,"Cheektowaga, NY 14211"
Erie,36029,bls_nontransport,Seneca Hose Fire Company #1,2829 Seneca Street,"West Seneca, NY 14224"
Erie,36029,bls_nontransport,Sloan Active Hose Company #1,55 Gates St,"Sloan, NY 14212"
Erie,36029,bls_nontransport,"Snyder Fire Department, Inc.",4531 Main Street,"Snyder, NY 14226"
Erie,36029,bls_nontransport,Town Line Volunteer Fire Department,6507 Broadway,"Lancaster, NY 14086"
Erie,36029,bls_nontransport,"Twin District Volunteer Fire Company, Inc.",PO Box 406,"Lancaster, NY 14086"
Erie,36029,bls_nontransport,U-Crest Fire District #4,255 Clover Place,"Cheektowaga, NY 14225"
Erie,36029,bls_nontransport,West Seneca Fire District #1,514 Harlem Road,"West Seneca, NY 14224"
Erie,36029,bls_nontransport,Williamsville Fire Department,5565 Main Street,"Williamsville, NY 14221"
Essex,36031,bls_nontransport,Crown Point Fire District,PO Box 194,"Crown Point, NY 12928"
Franklin,36033,bls_nontransport,"Dickinson Volunteer Fire Department, Inc.",PO Box 88,"Dickinson Center, NY 12930"
Franklin,36033,bls_nontransport,"Duane Volunteer Fire Company, Inc.",172 county route 26,"Malone, NY 12953"
Franklin,36033,bls_nontransport,"Paul Smiths-Gabriels Volunteer Fire Department, Inc.",PO Box 145,"Gabriels, NY 12939"
Franklin,36033,bls_nontransport,"St. Regis Falls Fire Department, Inc.",PO Box 177,"St. Regis Falls, NY 12980"
Fulton,36035,bls_nontransport,"Caroga Lake Volunteer Fire Company, Inc.",PO Box 536,"Caroga Lake, NY 12032"
Fulton,36035,bls_nontransport,"Ephratah Volunteer Fire Department, Inc.",4305 State Highway 10,"St. Johnsville, NY 13452"
Fulton,36035,bls_nontransport,"Gloversville Fire Department, City of",5 Frontage Rd,"Gloversville, NY 12078"
Fulton,36035,bls_nontransport,"Johnstown Fire Department, City of",244 North Perry Street,"Johnstown, NY 12095"
Fulton,36035,bls_nontransport,Mayfield Fire District # 2,28 North School St,"Mayfield, NY 12117"
Fulton,36035,bls_nontransport,"Oppenheim Volunteer Fire Company, Inc.",6786 State Highway 29,"St. Johnsville, NY 13452"
Fulton,36035,bls_nontransport,"Perth Volunteer Fire Co., Inc.",4080 St Hwy 30,"Amsterdam, NY 12010"
Fulton,36035,bls_nontransport,"Rockwood-Garoga-Lassellsville Volunteer Fire Company, Inc.",172 Church Street,"St. Johnsville, NY 13452"
Fulton,36035,bls_nontransport,Stratford Volunteer Fire Company,PO Box 217,"Stratford, NY 13470"
Genesee,36037,bls_nontransport,Alabama Volunteer Fire Department,PO Box 798,"Basom, NY 14013"
Genesee,36037,bls_nontransport,Alexander Fire Department Inc,PO Box 336,"Genesee, NY 14005"
Genesee,36037,bls_nontransport,"Batavia Fire Department, Inc., Town of",PO Box 417,"Batavia, NY 14020"
Genesee,36037,bls_nontransport,"Batavia, City of",18 Evans Street,"Batavia, NY 14020"
Genesee,36037,bls_nontransport,"Community Fire Company of Pavilion, Inc",PO Box 156,"Pavilion, NY 14525"
Genesee,36037,bls_nontransport,Corfu Rescue Hook & Ladder Co No 1,PO Box 134,"Corfu, NY 14036"
Genesee,36037,bls_nontransport,"Darien Center Chemical Fire Company, Inc.",PO Box 135,"Darien Center, NY 14040"
Genesee,36037,bls_nontransport,"East Pembroke Volunteer Fire Department, Inc.",PO Box 45,"East Pembroke, NY 14056"
Genesee,36037,bls_nontransport,"Elba Fire Department, Inc.",PO Box 12,"Elba, NY 14058"
Genesee,36037,bls_nontransport,Oakfield Fire Department,PO Box 184,"Oakfield, NY 14125"
Genesee,36037,bls_nontransport,Pembroke Fire District,PO Box 362,"Corfu, NY 14036"
Genesee,36037,bls_nontransport,"Stafford Fire Department, Inc.",po 56,"Stafford, NY 14143"
Greene,36039,bls_nontransport,"East Jewett Fire Department, Inc.",PO Box 105,"East Jewett, NY 12424"
Greene,36039,bls_nontransport,Greenville Fire District # 1,11176 Stste Route 32,"Greenville, NY 12083"
Greene,36039,bls_nontransport,"Medway Grapeville VFC, Inc.",PO Box 89,"Climax, NY 12042"
Greene,36039,bls_nontransport,New Baltimore Fire Department,PO Box 390,"New Baltimore, NY 12124"
Greene,36039,bls_nontransport,Palenville Fire District,PO Box 100,"Palenville, NY 12463"
Greene,36039,bls_nontransport,"Tannersville Fire Department, Inc.",PO Box 562,"Tannersville, NY 12485"
Greene,36039,bls_nontransport,"Town of Lexington Fire Company, Inc.",PO Box,"Lexington, NY 12452"
Herkimer,36043,bls_nontransport,"East Herkimer Volunteer Fire Department #1, Inc.",PO Box 95,"East Herkimer, NY 13350"
Herkimer,36043,bls_nontransport,"EW Corey Hose Company, Inc.",41 North Main Street,"Newport, NY 13406"
Herkimer,36043,bls_nontransport,"Frankfort Center Fire Department, Inc.",799 Center Road,"Frankfort, NY 13340"
Herkimer,36043,bls_nontransport,Frankfort Fire Department,158 So. Litchfield Street,"Frankfort, NY 13340"
Herkimer,36043,bls_nontransport,"Frankfort Hill Volunteer Fire Company, Inc.",2235 Albany Rd,"Frankfort, NY 13340"
Herkimer,36043,bls_nontransport,Herkimer Fire Department,125 North Washington Street,"Herkimer, NY 13350"
Herkimer,36043,bls_nontransport,"Newport Volunteer Fire Co. No. 4, Inc.",7370 Main St,"Newport, NY 13416"
Herkimer,36043,bls_nontransport,"Salisbury Fire Department, Inc.",PO Box 65,"Salisbury Center, NY 13454"
Herkimer,36043,bls_nontransport,"Van Hornesville Volunteer Fire Company, Inc.",PO Box 6,"Van Hornesville, NY 13475"
Jefferson,36045,bls_nontransport,"Belleville Volunteer Fire Department, Inc.",PO Box 141,"Belleville, NY 13611"
Jefferson,36045,bls_nontransport,Brownville Joint Fire District,"PO Box 2, Brownville, NY 13615","Dexter, NY 13634"
Jefferson,36045,bls_nontransport,"Calcium Fire District Fire Company, Inc.",PO Box 161,"Calcium, NY 13616"
Jefferson,36045,bls_nontransport,Cape Vincent Fire Department First Responders,PO Box 609,"Cape Vincent, NY 13618"
Jefferson,36045,bls_nontransport,Carthage Volunteer Fire Department,685 South James Street,"Carthage, NY 13619"
Jefferson,36045,bls_nontransport,"Chaumont Volunteer Fire Department, Inc.",PO Box 129,"Chaumont, NY 13622"
Jefferson,36045,bls_nontransport,"Deferiet Volunteer Fire Company, Inc.",PO Box 157,"Deferiet, NY 13628"
Jefferson,36045,bls_nontransport,"Depauville Fire Department, Inc.",Box 99,"Depauville, NY 13632"
Jefferson,36045,bls_nontransport,"Felts Mills Volunteer Fire Company, Inc.",PO Box 155,"Felts Mills, NY 13638"
Jefferson,36045,bls_nontransport,"Glen Park Volunteer Fire Department, Village of",630 Main Street,"Glen Park, NY 13601"
Jefferson,36045,bls_nontransport,"Lorraine Volunteer Fire Company, Inc.",PO Box 89,"Lorraine, NY 13659"
Jefferson,36045,bls_nontransport,"Northpole Fire Company, Inc.",22334 Route 11,"Watertown, NY 13601"
Jefferson,36045,bls_nontransport,"Redwood Fire Department, Inc",PO Box 191,"Redwood, NY 13679"
Jefferson,36045,bls_nontransport,"Rutland Volunteer Fire Company, Inc.",28502 St. Rt. 126,"Black River, NY 13612"
Jefferson,36045,bls_nontransport,"Sackets Harbor Volunteer Fire Company, Inc.",112 N Broad St,"Sackets Harbor, NY 13685"
Jefferson,36045,bls_nontransport,"Smithville Volunteer Fire Company, Inc.",13727 Rte 63,"Adams, NY 13605"
Jefferson,36045,bls_nontransport,"The Great Bend Fire Department, Inc.",PO Box 180,"Great Bend, NY 13643"
Jefferson,36045,bls_nontransport,"Town of Watertown Volunteer Fire Department, Inc.",22825 County Rt 67,"Watertown, NY 13601"
Jefferson,36045,bls_nontransport,"Watertown Fire Department, City of",224 South Massey Street,"Watertown, NY 13601"
Kings,36047,bls_nontransport,"Chasdei Devorah, Inc.",1716 56th Street,"Brooklyn, NY 11204"
Livingston,36051,bls_nontransport,"Avon Fire Department, Village of",74 Genesee Street,"Avon, NY 14414"
Livingston,36051,bls_nontransport,Caledonia Joint Fire District,3069 Main Street,"Caledonia, NY 14423"
Livingston,36051,bls_nontransport,"Cuylerville Volunteer Fire Company, Inc.",2943 Canandaigua Street,"Leicester, NY 14481"
Livingston,36051,bls_nontransport,"Lakeville Volunteer Fire Department, Inc.",PO Box 376,"Lakeville, NY 14480"
Livingston,36051,bls_nontransport,Livonia Hook & Ladder Co. No.1,PO Box 151,"Livonia, NY 14487"
Livingston,36051,bls_nontransport,"Sparta Center Volunteer Fire Department, Inc.",8479 Reeds Corners Road,"Dansville, NY 14437"
Livingston,36051,bls_nontransport,Springwater Fire District,PO Box 16,"Springwater, NY 14560"
Livingston,36051,bls_nontransport,SUNY at Geneseo,1 College Circle,"Geneseo, NY 14454"
Livingston,36051,bls_nontransport,Town of Avon Fire District,1615 W. Henrietta Rd.,"Avon, NY 14414"
Livingston,36051,bls_nontransport,"West Sparta Volunteer Fire Department Co. No. 1, Inc.",4451 Red School Rd,"Dansville, NY 14437"
Livingston,36051,bls_nontransport,"York Fire Department, Inc.",PO Box 409,"York, NY 14592"
Madison,36053,bls_nontransport,"Bridgeport Fire Department, Inc.",PO Box 600,"Bridgeport, NY 13030"
Madison,36053,bls_nontransport,"Brookfield Fire Company, Inc.",PO Box 249,"Brookfield, NY 13314"
Madison,36053,bls_nontransport,"Canastota Fire Department, Village of",PO Box 81,"Canastota, NY 13032"
Madison,36053,bls_nontransport,"Cazenovia FD, Village of",PO Box 304,"Cazenovia, NY 13035"
Madison,36053,bls_nontransport,Chittenango Volunteer Fire Department,PO Box 356,"Chittenango, NY 13037"
Madison,36053,bls_nontransport,Eaton Fire District,PO Box 922,"Eaton, NY 13334"
Madison,36053,bls_nontransport,"Erieville Fire Department, Inc.",PO Box Drawer D,"Erieville, NY 13061"
Madison,36053,bls_nontransport,Hamilton Fire Department Rescue,121 Lebanon Street,"Hamilton, NY 13346"
Madison,36053,bls_nontransport,Hubbardsville Fish & Game Club Fire Department,PO Box 847,"Hubbardsville, NY 13355"
Madison,36053,bls_nontransport,Lincoln Fire District,7224 Old County Road,"Canastota, NY 13032"
Madison,36053,bls_nontransport,"Morrisville Fire Company, Inc.",PO Box 1111,"Morrisville, NY 13408"
Madison,36053,bls_nontransport,"Munnsville, Village of",5210 South Main Street,"Munnsville, NY 13409"
Madison,36053,bls_nontransport,"North Brookfield Volunteer Fire Department, Inc.",PO Box 48,"North Brookfield, NY 13418"
Madison,36053,bls_nontransport,"North Chittenango Volunteer Fire Company, Inc.",PO Box 180,"Chittenango, NY 13037"
Madison,36053,bls_nontransport,"Smithfield Fire Department, Inc.",PO Box 115,"Peterboro, NY 13134"
Madison,36053,bls_nontransport,"Wampsville Volunteer Fire Company, Inc.",PO Box 163,"Wampsville, NY 13163"
Madison,36053,bls_nontransport,West Webster Fire District,1051 Gravel Road,"Webster, NY 14580"
Monroe,36055,bls_nontransport,Brighton Fire District,3100 East Avenue,"Rochester, NY 14610"
Monroe,36055,bls_nontransport,"Brockport Volunteer Firefighters Association, Inc.",PO Box 254,"Brockport, NY 14420"
Monroe,36055,bls_nontransport,"Bushnell's Basin Fire Association, Inc.",661 Kreag Road,"Pittsford, NY 14534"
Monroe,36055,bls_nontransport,"Chili Fire Department, Inc.",3225 Chili Avenue,"Rochester, NY 14624"
Monroe,36055,bls_nontransport,"Churchville Volunteer Fire Department, Inc.",24 Washington Street,"Churchville, NY 14428"
Monroe,36055,bls_nontransport,"Clifton Fire Department, Inc.",53 Wheatland Center Rd,"Churchville, NY 14428"
Monroe,36055,bls_nontransport,"Egypt Fire Association, Inc.",7478 Pittsford-Palmyra Road,"Fairport, NY 14450"
Monroe,36055,bls_nontransport,"Fairport Fire Department, Inc.",27 East Church Street,"Fairport, NY 14450"
Monroe,36055,bls_nontransport,Gates Fire District,2355 Chili Avenue,"Rochester, NY 14624"
Monroe,36055,bls_nontransport,Greater Rochester International Airport Fire Department,500 Weidner Rd,"Rochester, NY 14624"
Monroe,36055,bls_nontransport,Hamlin Morton Walker Fire District,PO Box 39,"Hamlin, NY 14464"
Monroe,36055,bls_nontransport,Henrietta Fire District,850 Bailey Road,"West Henrietta, NY 14586"
Monroe,36055,bls_nontransport,Hilton-Parma Fire District,120 Old Hojack Lane,"Hilton, NY 14468"
Monroe,36055,bls_nontransport,"Honeoye Falls Fire Department, Inc.",7 Monroe Street,"Honeoye Falls, NY 14472"
Monroe,36055,bls_nontransport,Irondequoit Fire District,2960 Culver Road,"Rochester, NY 14622"
Monroe,36055,bls_nontransport,Lakeshore Fire District,1 Long Pond Rd,"Rochester, NY 14612"
Monroe,36055,bls_nontransport,Mendon Fire District,101 Mendon Ionia Road,"Mendon, NY 14506"
Monroe,36055,bls_nontransport,Monroe County Sheriff's Office,130 South Plymouth Ave,"Rochester, NY 14614"
Monroe,36055,bls_nontransport,Mumford Fire District,PO Box 25,"Mumford, NY 14511"
Monroe,36055,bls_nontransport,North East Joint Fire District,PO Box 361,"Webster, NY 14580"
Monroe,36055,bls_nontransport,North Greece Fire District,1766 Latta Road,"Rochester, NY 14612"
Monroe,36055,bls_nontransport,"Penfield Fire Company, Inc.",1838 Penfield Road,"Penfield, NY 14526"
